日期,时刻,辐照度,风速,风向,温度,湿度,气压
1576,17,239,4.0,236,3.3,26,68100
1576,20,0,4.6,293,-1.3,28,68200
1576,23,0,3.2,296,-1.6,24,68300
1577,2,0,4.8,274,-3.4,24,68400
1577,5,0,5.2,274,-5.4,27,68300
1577,8,0,3.5,270,-5.2,25,68400
1577,11,454,1.3,189,-2.9,29,68400
1577,14,579,9.3,266,2.6,23,68100
1577,17,223,12.7,270,2.0,18,68100
1577,20,0,7.8,265,-3.2,22,68400
1577,23,0,3.1,285,-5.7,27,68500
1578,2,0,0.7,117,-7.5,28,68400
1578,5,0,2.5,117,-8.5,27,68300
1578,8,0,2.9,106,-9.8,26,68400
1578,11,467,1.3,141,-4.8,23,68500
1578,14,630,1.3,231,-1.1,20,68300
1578,17,240,0.2,153,-0.1,23,68200
1578,20,0,2.4,358,-4.7,23,68300
1578,23,0,0.3,18,-3.8,23,68400
1579,2,0,0.9,77,-5.0,23,68400
1579,5,0,2.5,117,-7.7,21,68300
1579,8,0,1.8,117,-7.4,17,68400
1579,11,457,1.2,121,-3.5,19,68500
1579,14,619,1.2,211,0.7,16,68300
1579,17,235,1.1,248,1.4,17,68200
1579,20,0,1.2,0,-3.2,17,68300
1579,23,0,0.6,329,-1.6,16,68400
1580,2,0,1.0,107,-3.2,18,68300
1580,5,0,1.3,119,-4.8,18,68200
1580,8,0,0.9,54,-6.8,21,68200
1580,11,376,0.2,270,-1.5,21,68200
1580,14,512,0.4,225,3.3,14,67800
1580,17,196,0.5,349,4.3,14,67700
1580,20,0,2.3,72,-0.6,19,67800
1580,23,0,1.3,77,-1.5,22,67800
1581,2,0,1.3,45,-1.7,32,67900
1581,5,0,1.4,86,-3.4,33,67800
1581,8,0,0.8,120,-3.0,28,67800
1581,11,422,0.7,262,0.3,24,67900
1581,14,603,1.6,263,4.9,21,67600
1581,17,228,0.8,284,5.5,20,67600
1581,20,0,0.6,321,-0.8,24,67700
1581,23,0,0.8,67,-1.2,23,67800
1582,2,0,0.8,230,0.1,22,67800
1582,5,0,1.2,85,-2.2,26,67900
1582,8,0,3.5,108,-6.1,39,68200
1582,11,391,2.6,137,-2.6,35,68400
1582,14,578,1.3,153,0.8,27,68200
1582,17,223,1.1,170,1.7,29,68100
1582,20,0,0.6,108,-1.9,28,68100
1582,23,0,1.1,80,-2.5,29,68200
1583,2,0,0.9,193,-1.8,25,68200
1583,5,0,1.1,326,-3.5,33,68300
1583,8,0,2.2,98,-7.0,42,68400
1583,11,407,2.6,133,-3.5,38,68500
1583,14,523,2.1,161,-0.9,37,68300
1583,17,194,2.5,185,-1.0,42,68200
1583,20,0,1.1,117,-4.0,44,68400
1583,23,0,1.9,122,-5.1,51,68400
1584,2,0,3.0,114,-5.5,48,68400
1584,5,0,3.0,104,-8.5,58,68300
1584,8,0,2.3,105,-10.3,56,68500
1584,11,437,1.0,135,-6.2,37,68600
1584,14,570,0.7,207,-2.6,28,68400
1584,17,181,0.3,180,-1.9,28,68300
1584,20,0,0.9,354,-3.7,26,68500
1584,23,0,1.4,120,-4.1,30,68600
1585,2,0,3.1,99,-5.9,28,68400
1585,5,0,1.7,77,-7.8,33,68300
1585,8,0,0.8,120,-7.2,26,68300
1585,11,358,0.9,212,-4.3,27,68400
1585,14,513,2.1,211,-1.9,24,68300
1585,17,192,1.9,227,-1.3,22,68200
1585,20,0,2.9,184,-5.1,25,68400
1585,23,0,4.1,90,-6.0,25,68400
1586,2,0,4.0,102,-7.0,26,68400
1586,5,0,4.5,99,-8.9,29,68300
1586,8,0,3.4,120,-9.6,29,68400
1586,11,381,2.1,118,-6.7,29,68600
1586,14,573,2.3,230,-3.7,24,68400
1586,17,218,4.5,261,-1.8,20,68300
1586,20,0,6.4,278,-6.0,19,68500
1586,23,0,3.5,245,-8.0,20,68500
1587,2,0,2.3,108,-11.1,22,68500
1587,5,0,4.0,99,-11.8,25,68400
1587,8,0,4.1,116,-14.1,27,68600
1587,11,426,2.8,125,-9.6,29,68700
1587,14,594,1.7,213,-6.3,22,68500
1587,17,218,0.6,81,-4.6,22,68500
1587,20,0,1.3,274,-7.9,25,68700
1587,23,0,4.5,13,-12.0,28,68800
1588,2,0,4.3,12,-13.4,25,68700
1588,5,0,1.7,66,-14.0,20,68700
1588,8,0,2.1,107,-14.8,20,68900
1588,11,427,1.5,143,-10.8,26,69000
1588,14,596,1.4,180,-7.5,23,68800
1588,17,218,1.7,220,-6.8,23,68700
1588,20,0,1.5,23,-9.9,21,68800
1588,23,0,0.5,101,-10.1,22,68800
1589,2,0,1.5,82,-12.4,26,68600
1589,5,0,1.0,101,-13.5,24,68500
1589,8,0,0.4,76,-13.6,20,68500
1589,11,419,0.7,135,-9.1,23,68600
1589,14,589,1.2,200,-4.6,16,68400
1589,17,214,1.4,236,-3.9,17,68400
1589,20,0,0.0,0,-7.2,16,68500
1589,23,0,0.3,90,-7.0,17,68600
1590,2,0,1.2,85,-9.3,21,68700
1590,5,0,1.4,124,-12.2,24,68600
1590,8,0,2.1,119,-11.4,21,68800
1590,11,414,2.1,118,-8.4,25,68900
1590,14,587,1.5,184,-5.0,22,68800
1590,17,213,1.5,222,-4.4,23,68700
1590,20,0,1.2,76,-8.3,23,68800
1590,23,0,2.0,87,-10.0,25,68800
1591,2,0,2.9,86,-11.9,23,68600
1591,5,0,0.6,81,-12.1,22,68400
1591,8,0,1.1,85,-11.7,17,68300
1591,11,412,1.0,84,-7.0,18,68300
1591,14,577,1.3,247,-1.5,12,68100
1591,17,209,2.7,250,-1.1,12,67900
1591,20,0,1.4,287,-3.0,8,68100
1591,23,0,1.6,90,-7.2,16,68200
1592,2,0,4.1,98,-10.7,21,68200
1592,5,0,2.3,88,-9.3,20,68100
1592,8,0,1.4,111,-9.6,20,68100
1592,11,374,0.7,117,-6.7,23,68200
1592,14,566,1.6,232,-2.6,18,68000
1592,17,206,1.3,212,-2.1,19,68000
1592,20,0,2.3,105,-6.3,19,68200
1592,23,0,3.9,93,-9.0,27,68200
1593,2,0,4.1,103,-10.5,30,68200
1593,5,0,1.7,107,-10.5,29,68200
1593,8,0,1.7,62,-11.1,29,68300
1593,11,393,1.1,221,-6.7,29,68300
1593,14,534,0.5,90,-1.3,19,68000
1593,17,179,1.2,275,-1.3,23,68000
1593,20,0,2.9,282,-5.6,24,68200
1593,23,0,0.9,180,-5.5,27,68300
1594,2,0,1.6,97,-8.4,34,68300
1594,5,0,4.3,106,-11.0,43,68300
1594,8,0,2.9,100,-11.0,41,68500
1594,11,374,0.9,144,-7.9,36,68700
1594,14,558,1.6,210,-4.6,30,68500
1594,17,203,1.4,234,-4.0,31,68600
1594,20,0,2.7,68,-7.2,33,68700
1594,23,0,4.3,94,-9.2,45,68700
1595,2,0,2.9,96,-10.8,42,68600
1595,5,0,1.4,120,-9.6,38,68500
1595,8,0,1.6,105,-11.9,40,68500
1595,11,387,0.1,225,-8.1,32,68600
1595,14,562,2.5,236,-3.5,25,68400
1595,17,203,1.8,223,-3.0,25,68400
1595,20,0,0.7,117,-7.0,31,68500
1595,23,0,2.0,90,-9.0,42,68600
1596,2,0,3.4,95,-9.8,41,68500
1596,5,0,3.2,95,-12.7,47,68500
1596,8,0,2.1,115,-12.0,40,68500
1596,11,382,1.9,133,-8.3,32,68500
1596,14,560,1.2,246,-4.1,26,68300
1596,17,203,2.3,223,-3.6,26,68300
1596,20,0,1.0,24,-7.8,29,68400
1596,23,0,2.0,90,-8.7,34,68400
1597,2,0,3.6,98,-11.7,36,68300
1597,5,0,1.9,108,-9.4,28,68200
1597,8,0,0.3,225,-9.3,28,68200
1597,11,382,0.4,256,-7.1,26,68300
1597,14,562,2.2,223,-3.0,19,68200
1597,17,203,2.8,235,-2.5,22,68100
1597,20,0,2.0,191,-6.3,28,68400
1597,23,0,3.8,102,-9.6,37,68500
1598,2,0,4.9,98,-10.8,34,68500
1598,5,0,3.1,105,-11.4,33,68500
1598,8,0,1.0,151,-9.8,28,68600
1598,11,372,0.7,135,-7.9,29,68600
1598,14,558,1.3,207,-3.5,20,68400
1598,17,202,1.4,214,-2.9,22,68400
1598,20,0,0.9,117,-6.0,20,68500
1598,23,0,1.8,96,-7.5,22,68500
1599,2,0,0.9,122,-6.7,18,68400
1599,5,0,0.3,135,-6.9,18,68300
1599,8,0,0.7,124,-8.1,18,68400
1599,11,363,1.5,143,-6.0,22,68500
1599,14,549,1.6,194,-1.9,16,68400
1599,17,198,1.3,225,-1.4,17,68300
1599,20,0,0.3,270,-3.8,18,68400
1599,23,0,1.8,96,-6.1,21,68400
1600,2,0,1.4,107,-6.3,18,68200
1600,5,0,0.3,252,-7.7,19,68000
1600,8,0,1.2,110,-8.0,18,67900
1600,11,372,0.5,11,-4.2,13,67800
1600,14,554,1.0,253,1.3,13,67500
1600,17,199,1.0,241,1.3,13,67300
1600,20,0,0.4,346,-1.9,14,67400
1600,23,0,1.0,101,-1.3,12,67500
1601,2,0,0.5,143,-2.6,17,67500
1601,5,0,1.4,184,-5.2,22,67600
1601,8,0,2.8,122,-10.0,35,67900
1601,11,302,1.7,144,-7.1,32,68200
1601,14,528,1.3,162,-3.7,28,68000
1601,17,198,1.0,169,-3.0,26,67900
1601,20,0,1.6,79,-3.9,25,68000
1601,23,0,2.1,98,-4.9,24,68000
1602,2,0,1.1,80,-5.3,23,68000
1602,5,0,0.6,149,-6.9,22,67900
1602,8,0,0.4,236,-6.9,21,68000
1602,11,339,0.7,90,-3.5,22,68200
1602,14,527,0.8,220,0.9,14,68000
1602,17,195,1.0,264,1.5,13,67900
1602,20,0,0.9,63,-2.1,18,68100
1602,23,0,1.2,55,-3.5,19,68300
1603,2,0,4.9,101,-7.3,33,68400
1603,5,0,2.8,117,-7.6,37,68400
1603,8,0,1.7,170,-7.7,37,68500
1603,11,359,0.7,207,-7.2,36,68800
1603,14,545,1.5,188,-4.4,32,68600
1603,17,198,1.3,222,-3.5,30,68600
1603,20,0,2.3,90,-7.2,33,68700
1603,23,0,3.1,90,-8.7,35,68600
1604,2,0,1.8,112,-8.9,28,68300
1604,5,0,1.4,163,-9.1,24,68100
1604,8,0,1.6,142,-8.9,21,68100
1604,11,355,2.1,129,-6.6,25,68200
1604,14,538,1.2,194,-2.3,22,68100
1604,17,196,1.0,84,-1.0,21,68000
1604,20,0,3.0,116,-3.3,21,68000
1604,23,0,4.1,107,-6.3,25,68200
1605,2,0,2.5,106,-3.7,23,68200
1605,5,0,2.5,102,-4.2,26,68200
1605,8,0,2.2,106,-5.0,27,68200
1605,11,343,2.0,105,-2.5,30,68200
1605,14,520,0.8,210,2.7,20,67900
1605,17,187,0.4,166,2.9,23,67700
1605,20,0,1.1,75,-1.5,22,67800
1605,23,0,1.3,86,1.1,16,67800
1606,2,0,0.3,90,0.2,17,67900
1606,5,0,0.7,262,-2.0,21,67900
1606,8,0,2.7,98,-6.2,28,68100
1606,11,341,2.0,110,-3.9,31,68300
1606,14,528,1.8,164,-1.0,26,68000
1606,17,181,1.5,164,-0.7,28,67900
1606,20,0,1.0,90,-2.0,27,67800
1606,23,0,1.1,100,-3.2,25,67700
1607,2,0,1.4,90,-4.5,25,67600
1607,5,0,1.6,101,-4.9,24,67300
1607,8,0,0.8,337,-3.6,20,67300
1607,11,345,1.6,63,-0.3,17,67300
1607,14,534,1.2,265,4.4,13,67000
1607,17,196,1.3,315,4.1,16,66800
1607,20,0,1.6,60,0.2,17,66900
1607,23,0,2.1,127,0.6,16,67000
1608,2,0,1.7,80,-2.6,24,67000
1608,5,0,0.7,135,-1.4,22,67000
1608,8,0,1.7,234,-1.1,20,67100
1608,11,294,1.6,223,-1.9,28,67500
1608,14,450,3.9,171,-1.4,29,67600
1608,17,166,2.7,152,-2.2,27,67800
1608,20,0,3.8,174,-4.8,29,67800
1608,23,0,2.8,26,-8.0,36,68000
1609,2,0,3.5,95,-10.2,43,68000
1609,5,0,1.2,85,-9.0,36,67700
1609,8,0,0.7,278,-7.5,30,67600
1609,11,285,1.0,287,-4.7,27,67800
1609,14,508,1.7,201,-1.1,22,67700
1609,17,197,1.9,180,-0.8,26,67900
1609,20,0,0.9,167,-5.7,40,68200
1609,23,0,3.0,127,-7.0,42,68300
1610,2,0,4.9,95,-8.4,54,68300
1610,5,0,3.7,112,-9.8,57,68300
1610,8,0,1.1,139,-9.8,52,68400
1610,11,299,1.0,180,-7.8,44,68500
1610,14,502,2.1,215,-4.2,36,68300
1610,17,186,2.1,227,-3.5,35,68400
1610,20,0,1.0,191,-4.6,36,68600
1610,23,0,0.5,112,-6.0,40,68700
1611,2,0,4.2,108,-9.3,61,68800
1611,5,0,2.1,129,-8.3,57,68700
1611,8,0,0.7,124,-8.7,56,68700
1611,11,331,0.5,101,-7.3,49,68900
1611,14,531,1.6,180,-3.6,40,68600
1611,17,198,1.6,223,-3.4,39,68500
1611,20,0,0.4,333,-4.7,35,68600
1611,23,0,0.9,111,-5.0,39,68600
1612,2,0,1.0,101,-8.3,50,68700
1612,5,0,1.5,90,-10.6,46,68500
1612,8,0,0.3,342,-10.0,42,68500
1612,11,329,0.5,259,-7.1,34,68600
1612,14,529,3.1,245,-3.1,27,68500
1612,17,199,2.6,203,-3.0,29,68500
1612,20,0,2.8,184,-7.0,45,68800
1612,23,0,4.2,100,-10.4,61,68900
1613,2,0,3.4,113,-12.4,71,69000
1613,5,0,2.9,108,-12.9,73,69000
1613,8,0,1.8,106,-13.4,65,69100
1613,11,327,0.6,162,-10.8,56,69300
1613,14,527,2.2,219,-7.8,47,69200
1613,17,199,0.9,122,-6.3,38,69200
1613,20,0,2.3,113,-10.0,49,69300
1613,23,0,3.6,99,-12.1,47,69400
1614,2,0,4.3,101,-12.9,36,69400
1614,5,0,3.7,112,-14.5,35,69300
1614,8,0,2.4,120,-13.7,26,69400
1614,11,339,2.8,109,-10.6,23,69600
1614,14,541,1.6,169,-6.8,25,69400
1614,17,206,1.0,180,-6.1,23,69400
1614,20,0,1.6,108,-8.1,24,69400
1614,23,0,2.6,99,-10.2,27,69500
1615,2,0,2.5,95,-10.1,24,69400
1615,5,0,1.7,103,-10.7,25,69200
1615,8,0,1.2,90,-11.9,24,69200
1615,11,334,1.1,90,-8.1,18,69200
1615,14,537,1.0,209,-2.5,14,68900
1615,17,205,1.6,232,-1.3,15,68800
1615,20,0,0.0,0,-2.8,14,68800
1615,23,0,1.6,97,-4.2,15,68800
1616,2,0,1.6,105,-5.9,15,68700
1616,5,0,1.3,113,-6.4,16,68600
1616,8,0,1.4,98,-7.3,18,68500
1616,11,313,0.6,81,-5.4,14,68600
1616,14,499,1.4,197,-0.5,12,68300
1616,17,176,2.0,243,-0.4,12,68200
1616,20,0,1.1,280,-1.9,15,68300
1616,23,0,2.0,101,-6.8,21,68300
1617,2,0,1.8,0,-9.9,28,68400
1617,5,0,1.9,93,-8.6,26,68200
1617,8,0,0.7,56,-7.3,25,68100
1617,11,234,0.7,56,-7.6,26,68300
1617,14,366,2.9,155,-5.6,31,68300
1617,17,131,2.3,142,-5.6,33,68400
1617,20,0,5.0,88,-8.1,39,68600
1617,23,0,4.8,102,-9.4,44,68700
1618,2,0,4.3,102,-11.7,61,68700
1618,5,0,1.1,128,-10.6,54,68600
1618,8,0,0.7,172,-12.2,56,68600
1618,11,319,1.2,261,-10.1,52,68800
1618,14,535,1.8,225,-6.5,44,68700
1618,17,207,4.7,280,-3.6,30,68700
1618,20,0,4.8,266,-7.6,40,68900
1618,23,0,3.6,99,-11.8,46,68900
1619,2,0,4.9,92,-12.7,57,68900
1619,5,0,1.9,111,-12.4,42,68600
1619,8,0,0.7,82,-12.6,32,68600
1619,11,332,0.8,83,-9.0,23,68500
1619,14,540,0.9,221,-3.8,16,68200
1619,17,206,1.3,167,-2.1,15,68000
1619,20,0,1.2,104,-5.0,15,68000
1619,23,0,1.5,106,-5.0,14,68000
1620,2,0,1.3,228,-5.5,14,68100
1620,5,0,1.4,107,-10.6,24,68100
1620,8,0,4.9,94,-13.6,41,68400
1620,11,327,1.0,156,-10.8,38,68600
1620,14,544,1.0,174,-7.7,32,68400
1620,17,209,1.0,197,-6.5,29,68400
1620,20,0,1.4,90,-9.0,29,68600
1620,23,0,1.9,125,-8.4,25,68700
1621,2,0,2.1,79,-10.7,30,68700
1621,5,0,1.6,63,-10.2,26,68600
1621,8,0,1.1,131,-12.1,22,68700
1621,11,334,1.2,132,-8.9,13,68800
1621,14,552,1.1,175,-4.1,15,68700
1621,17,221,0.7,146,-2.8,13,68600
1621,20,0,0.9,96,-5.7,13,68600
1621,23,0,1.0,101,-4.7,11,68600
1622,2,0,0.7,63,-6.1,12,68500
1622,5,0,1.5,98,-6.9,11,68300
1622,8,0,1.3,90,-7.9,12,68300
1622,11,326,0.8,40,-5.7,10,68300
1622,14,545,0.3,162,-0.2,8,68000
1622,17,219,0.5,292,1.0,9,67800
1622,20,0,0.4,346,-3.2,13,67900
1622,23,0,2.5,102,-5.6,15,67900
1623,2,0,2.4,92,-8.4,21,68000
1623,5,0,2.8,51,-8.4,21,67900
1623,8,0,1.8,68,-7.7,19,67900
1623,11,264,5.6,259,-6.0,19,68200
1623,14,329,3.5,143,-5.1,25,68400
1623,17,118,4.1,104,-6.7,44,68600
1623,20,0,6.3,79,-9.2,52,68700
1623,23,0,6.0,90,-9.9,53,68800
1624,2,0,2.9,128,-10.0,48,68900
1624,5,0,1.0,79,-10.5,58,68800
1624,8,0,3.8,101,-12.1,65,69000
1624,11,266,3.5,108,-11.0,51,69200
1624,14,508,0.8,173,-8.5,34,69100
1624,17,219,8.2,259,-6.0,17,69100
1624,20,0,7.6,264,-10.6,21,69300
1624,23,0,2.4,258,-13.4,24,69400
1625,2,0,4.2,98,-15.7,29,69300
1625,5,0,3.7,99,-17.3,36,69200
1625,8,0,2.2,103,-16.4,29,69200
1625,11,332,1.7,126,-13.7,20,69200
1625,14,559,1.4,184,-9.5,17,68900
1625,17,230,1.4,205,-8.2,17,68700
1625,20,0,1.5,62,-12.5,22,68700
1625,23,0,2.5,88,-13.9,22,68500
1626,2,0,2.0,110,-13.4,20,68400
1626,5,0,1.7,87,-14.3,20,68100
1626,8,0,0.7,98,-14.5,17,68100
1626,11,329,0.9,276,-11.8,13,68100
1626,14,561,1.7,225,-7.7,11,68000
1626,17,233,0.9,90,-6.6,11,67900
1626,20,0,2.9,151,-11.5,19,68100
1626,23,0,2.6,81,-14.0,23,68000
1627,2,0,2.7,92,-14.6,24,67900
1627,5,0,2.2,90,-14.2,22,67700
1627,8,0,1.8,106,-13.1,19,67700
1627,11,328,0.7,98,-11.1,16,67700
1627,14,552,1.7,245,-5.4,10,67400
1627,17,223,1.7,239,-4.4,10,67400
1627,20,0,1.2,355,-9.1,15,67500
1627,23,0,2.0,93,-11.8,19,67600
1628,2,0,3.7,146,-12.2,24,67600
1628,5,0,1.2,90,-11.2,25,67500
1628,8,0,1.0,127,-13.0,31,67600
1628,11,307,1.3,135,-11.5,28,67800
1628,14,525,1.7,170,-7.7,22,67600
1628,17,185,0.8,187,-6.5,19,67500
1628,20,0,2.4,218,-9.1,23,67700
1628,23,0,1.8,180,-10.2,25,67700
1629,2,0,2.1,82,-11.9,28,67600
1629,5,0,1.0,143,-11.3,23,67500
1629,8,0,1.7,111,-11.7,24,67500
1629,11,324,0.5,79,-9.2,22,67600
1629,14,555,2.6,227,-5.3,18,67400
1629,17,239,4.1,229,-5.2,18,67400
1629,20,0,3.4,197,-9.2,27,67600
1629,23,0,2.6,61,-13.4,36,67600
1630,2,0,3.1,48,-14.3,30,67400
1630,5,0,1.8,63,-14.4,26,67200
1630,8,0,0.4,326,-12.6,20,67300
1630,11,333,0.9,41,-10.4,15,67400
1630,14,567,1.1,180,-4.9,11,67300
1630,17,243,1.6,104,-3.4,11,67200
1630,20,0,3.2,22,-9.1,13,67200
1630,23,0,1.2,59,-7.6,13,67100
1631,2,0,2.1,55,-8.8,16,67100
1631,5,0,0.9,49,-7.1,17,66900
1631,8,0,1.5,90,-8.4,20,66900
1631,11,285,0.6,180,-5.8,16,66900
1631,14,465,1.5,127,-0.5,14,66600
1631,17,177,1.6,255,-0.7,15,66600
1631,20,0,2.5,281,-4.6,21,66800
1631,23,0,4.5,184,-7.9,26,66900
1632,2,0,3.9,96,-8.8,35,66900
1632,5,0,3.7,123,-10.8,41,67000
1632,8,0,2.9,108,-12.3,44,67100
1632,11,307,1.8,135,-10.7,38,67300
1632,14,491,2.2,177,-8.6,38,67000
1632,17,180,2.5,180,-8.1,37,67000
1632,20,0,1.8,153,-10.4,48,67300
1632,23,0,3.0,127,-13.1,54,67400
1633,2,0,3.2,97,-13.3,51,67200
1633,5,0,1.5,132,-14.3,55,67100
1633,8,0,1.6,135,-15.8,62,67200
1633,11,256,1.9,155,-14.8,51,67500
1633,14,497,7.8,256,-9.5,33,67400
1633,17,244,13.6,252,-10.9,20,67500
1633,20,0,9.6,259,-15.5,18,67900
1633,23,0,2.4,332,-18.5,24,68200
1634,2,0,1.7,62,-20.1,26,68200
1634,5,0,3.0,104,-21.8,24,68100
1634,8,0,1.7,111,-20.4,18,68200
1634,11,337,1.4,129,-18.6,17,68300
1634,14,577,1.8,189,-14.7,16,68200
1634,17,256,1.7,220,-13.1,15,68100
1634,20,0,0.2,207,-16.0,21,68300
1634,23,0,1.6,165,-15.8,24,68300
1635,2,0,2.6,101,-18.0,33,68400
1635,5,0,2.1,118,-19.4,36,68300
1635,8,0,2.4,107,-21.1,39,68500
1635,11,337,2.6,121,-16.7,25,68700
1635,14,584,1.6,184,-12.7,24,68600
1635,17,261,1.8,225,-11.1,23,68500
1635,20,0,0.4,45,-14.6,29,68600
1635,23,0,3.2,110,-15.4,32,68700
1636,2,0,2.9,110,-16.4,38,68600
1636,5,0,2.3,124,-16.9,32,68600
1636,8,0,2.1,118,-17.2,29,68600
1636,11,333,2.0,123,-14.3,25,68700
1636,14,580,2.0,177,-10.1,24,68500
1636,17,262,2.2,214,-8.3,22,68400
1636,20,0,1.0,217,-12.2,28,68400
1636,23,0,1.7,126,-13.3,29,68500
1637,2,0,2.2,114,-13.2,29,68500
1637,5,0,1.0,143,-14.1,30,68500
1637,8,0,1.0,127,-15.1,30,68600
1637,11,333,2.2,120,-13.1,24,68700
1637,14,582,2.1,172,-8.4,21,68500
1637,17,266,1.9,212,-6.9,20,68400
1637,20,0,1.4,172,-9.6,24,68400
1637,23,0,1.8,124,-11.8,25,68300
1638,2,0,1.3,117,-12.6,23,68100
1638,5,0,1.0,107,-14.2,23,67900
1638,8,0,0.9,108,-12.9,18,67700
1638,11,275,0.4,45,-8.8,12,67700
1638,14,484,0.5,127,-3.0,8,67400
1638,17,194,0.7,304,-0.8,9,67300
1638,20,0,3.5,272,-3.1,12,67400
1638,23,0,3.1,144,-10.7,21,67700
1639,2,0,2.9,125,-9.8,18,68000
1639,5,0,1.3,171,-11.0,23,68000
1639,8,0,1.5,74,-15.2,31,68100
1639,11,337,0.2,180,-11.1,22,68300
1639,14,589,2.1,208,-5.9,15,68100
1639,17,274,1.3,231,-4.5,14,68000
1639,20,0,1.2,81,-8.3,18,68100
1639,23,0,2.6,86,-9.6,18,68000
1640,2,0,1.4,90,-8.7,16,67800
1640,5,0,0.3,90,-8.7,15,67600
1640,8,0,1.2,90,-8.3,15,67600
1640,11,331,1.0,90,-6.7,12,67600
1640,14,583,0.6,135,-0.4,9,67300
1640,17,272,0.8,67,1.5,11,67000
1640,20,0,4.4,281,-4.5,15,67200
1640,23,0,1.7,263,-3.9,15,67500
1641,2,0,5.9,112,-9.5,25,67600
1641,5,0,5.4,115,-10.3,28,67700
1641,8,0,2.2,156,-10.3,32,67800
1641,11,223,1.1,180,-9.5,29,68000
1641,14,433,1.3,219,-7.2,26,67900
1641,17,198,2.5,227,-5.9,25,67900
1641,20,0,2.5,74,-8.1,30,68000
1641,23,0,1.6,94,-10.0,35,68000
1642,2,0,4.0,81,-12.3,53,67900
1642,5,0,2.4,92,-12.6,46,67600
1642,8,0,1.6,104,-11.4,40,67500
1642,11,339,0.8,23,-9.0,32,67500
1642,14,580,2.1,217,-4.0,22,67200
1642,17,240,2.3,230,-3.2,22,67100
1642,20,0,0.9,283,-8.0,30,67300
1642,23,0,1.0,11,-9.1,30,67300
1643,2,0,0.0,0,-11.0,33,67400
1643,5,0,0.8,30,-11.2,34,67400
1643,8,0,2.8,113,-12.5,34,67600
1643,11,280,2.4,142,-8.3,25,67800
1643,14,493,1.3,203,-4.2,20,67600
1643,17,223,1.6,215,-3.3,21,67500
1643,20,0,2.2,95,-6.4,25,67600
1643,23,0,2.5,101,-6.7,25,67700
1644,2,0,0.4,194,-6.1,25,67700
1644,5,0,1.0,259,-6.1,25,67600
1644,8,0,1.7,126,-7.6,29,67800
1644,11,287,1.6,130,-5.6,26,68000
1644,14,554,1.8,196,-2.4,22,67900
1644,17,258,2.6,231,-1.6,22,67900
1644,20,0,1.3,243,-3.6,26,68100
1644,23,0,0.6,59,-6.6,34,68200
1645,2,0,1.5,118,-7.7,31,68300
1645,5,0,1.3,113,-10.4,39,68200
1645,8,0,1.2,95,-11.2,38,68200
1645,11,336,0.5,22,-7.3,29,68400
1645,14,595,2.5,227,-3.7,24,68100
1645,17,275,1.4,236,-2.6,23,68000
1645,20,0,1.8,297,-5.6,28,68100
1645,23,0,0.1,270,-7.9,24,68100
1646,2,0,1.2,121,-9.0,27,68100
1646,5,0,2.8,116,-10.1,26,68000
1646,8,0,3.8,115,-11.4,22,68000
1646,11,341,2.8,134,-7.1,16,68100
1646,14,611,1.7,205,-3.0,14,67800
1646,17,289,3.2,234,-2.0,15,67700
1646,20,0,4.5,273,-5.7,22,67900
1646,23,0,9.8,256,-6.3,23,68000
1647,2,0,10.0,255,-8.4,23,68100
1647,5,0,4.4,262,-10.4,28,68000
1647,8,0,0.9,221,-11.9,33,68000
1647,11,347,1.9,126,-9.1,26,68100
1647,14,615,7.5,258,-2.7,14,67800
1647,17,307,12.3,262,-1.3,14,67700
1647,20,0,7.1,274,-6.5,21,67800
1647,23,0,3.2,244,-7.3,22,67800
1648,2,0,2.5,108,-10.8,25,67700
1648,5,0,3.8,107,-11.6,26,67600
1648,8,0,5.1,100,-14.2,29,67800
1648,11,358,3.8,110,-8.8,19,67900
1648,14,627,1.6,173,-4.2,14,67700
1648,17,315,0.9,234,-2.7,14,67700
1648,20,0,2.1,313,-6.8,17,67800
1648,23,0,0.0,0,-6.2,15,67800
1649,2,0,1.9,106,-7.4,16,67700
1649,5,0,1.8,124,-7.8,15,67500
1649,8,0,1.1,105,-8.1,14,67500
1649,11,363,0.9,126,-6.4,12,67500
1649,14,631,1.3,176,-0.5,9,67200
1649,17,317,1.1,202,0.7,10,67000
1649,20,0,1.2,85,-3.1,12,67000
1649,23,0,0.9,131,-1.9,10,66900
1650,2,0,1.4,45,-3.8,11,66700
1650,5,0,2.1,55,-6.1,13,66500
1650,8,0,0.9,162,-6.5,14,66500
1650,11,281,1.7,115,-6.9,15,66700
1650,14,513,2.5,168,-4.7,15,66600
1650,17,283,1.8,139,-4.0,17,66600
1650,20,0,3.8,143,-8.5,24,66900
1650,23,0,3.9,99,-10.1,30,67100
1651,2,0,5.2,92,-11.9,32,67300
1651,5,0,3.4,98,-13.0,35,67300
1651,8,0,1.1,112,-11.2,30,67400
1651,11,365,1.2,125,-9.5,26,67600
1651,14,641,2.1,185,-4.8,20,67300
1651,17,329,1.6,227,-3.6,18,67200
1651,20,0,2.4,78,-8.1,22,67200
1651,23,0,3.5,92,-10.5,18,67200
1652,2,0,1.4,60,-8.3,16,67100
1652,5,0,1.3,342,-10.2,21,66800
1652,8,0,1.3,29,-11.7,24,66900
1652,11,311,1.9,141,-6.6,18,67100
1652,14,539,2.5,187,-3.0,14,66900
